track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city,factor_artist_name,factor_title
TRHUIGS128E079630B,It's Raining Men (New Version '93),SOBOTSY12A67ADE9A0,Double Tons Of Fun,ARYGXFS1187FB5C3C7,The Weather Girls,2004,262.13832,0.363833160236,0.598807059653,NA,NA,NA,NA,The Weather Girls,It's Raining Men (New Version '93)
TRQKMFW128F4299274,Ordinary,SOUJKIX12A8C13C745,Cigarettes And Gasoline,ARMPVEK1187FB520BD,Emerson Hart,2007,187.66322,0.399464827167,0.664671589926,40.74568,-74.25778,Emerson Hart,"South Orange, NJ",Emerson Hart,Ordinary
TRZVDJM128F92F2481,I Samma Bil,SOJSRTY12A8C141013,Samling,ARDPPCT1187FB37A95,Bo Kaspers Orkester,2006,229.40689,0.438287562299,0.589772393693,46.20835,6.1427,Bo Kaspers Orkester,"Geneva, CH",Bo Kaspers Orkester,I Samma Bil
TREASOM128F932F5F6,Man-Eater,SOANNZB12AB018668E,Cold Metal Perfection,ARQL2SZ1187B99244B,Nic Endo,2001,320.522,0.431159804554,0.56707373019,31.1689,-100.07715,Nic Endo,Texas,Nic Endo,Man-Eater
TRKIHCN128F92C5940,Thirteen Times the Strength,SOMMDJF12A8C14331B,The City That Sleeps,AR1OSPO1187FB5CFA1,A Silent Film,2008,243.22567,0.432178606683,0.54418067937,NA,NA,NA,NA,A Silent Film,Thirteen Times the Strength
TRJHKWR128F934F209,Ruby And Carlos,SOBPHSU12AB0186808,Live In Europe,ARFVCBZ1187FB4CBE7,James McMurtry,2008,392.48934,0.493116509191,0.651546525254,NA,NA,NA,NA,James McMurtry,Ruby And Carlos
TRHVXBQ12903CB3287,Trümmerfeld (Beautiful Collapse Version),SOMIKFT12AB018AEB1,Schöne Neue Extrawelt Digital Extra Tracks - EP,ARCB74H1187B9B0B65,Extrawelt,2008,436.24444,0.443149136598,0.62093641882,NA,NA,NA,NA,Extrawelt,Trümmerfeld (Beautiful Collapse Version)
TRWVBWK128F428CF87,The Tulsa Shuffle (Revisited),SOBTDXY12A8C13A4B5,The Tractors,ARXGD471187B990EDB,The Tractors,1994,371.56526,0.412329258561,0.534487287131,36.15398,-95.99277,The Tractors,"Tulsa, OK",The Tractors,The Tulsa Shuffle (Revisited)
TRPEQZG128F14A5835,Willow Weep For Me (2006 Remastered LP Version),SOHXLQR12A6D4F9FAA,Impromptu,ARCJT7I1187B99F56F,June Christy with the Lou Levy Sextet,1993,260.38812,0.456415837938,0.615984622246,39.80105,-89.6436,June Christy,"Springfield, IL",June Christy with the Lou Levy Sextet,Willow Weep For Me (2006 Remastered LP Version)
TRIRDZW128F9359A01,It's Not Too Late,SOTYIUV12A8C143291,Hi & Low Impact #2,ARCW8AM1187B9A3C50,Mr. John,1999,146.41587,0.301856631419,0.508441925098,NA,NA,NA,NA,Mr. John,It's Not Too Late
TRABFWK128F9322F59,Exclusively,SOTLHNS12AB0186F8F,Who Is Jill Scott?,AROQMWV1187FB3781A,Jill Scott,2000,125.20444,0.53031515062,0.814622989079,39.95227,-75.16237,Jill Scott,Philladelphia,Jill Scott,Exclusively
TRFWAEE128E0797FC9,By Myself (Album Version),SOUIBBY12A67AE2280,Hybrid Theory,ARQUMH41187B9AF699,Linkin Park,2000,189.80526,0.79114300239,0.887386080596,34.05349,-118.24532,Linkin Park,"Los Angeles, CA",Linkin Park,By Myself (Album Version)
TRVMZVO12903CA8E16,Drift Away,SOGISKU12AB01859CA,Sick Music,AR4JKZ61187FB4CB9D,Agent Alvin,2009,334.78485,0.397153563188,0.516836353824,NA,NA,NA,NA,Agent Alvin,Drift Away
TRIOQUY128F93297D2,Tonight,SOBAYNK12AB0184076,Reloadead,AR0Z2F41187B9B2E1F,Terminal Choice,2000,374.9873,0.463369506924,0.592949636214,NA,NA,NA,NA,Terminal Choice,Tonight
TRFFFAT128F93397CF,Susie Q,SOTPZDW12AB01874FB,Unforgettable Fifties,ARVLMSG1187B98E07E,Dale Hawkins,1957,131.5522,0.380556728206,0.546012784301,34.74865,-92.27449,Dale Hawkins,"LITTLE ROCK, Arkansas",Dale Hawkins,Susie Q
TRUVZBC128F426BDA0,Grave Robbing U.S.A. (Album Version),SOMIVEP12A8C137DAE,Beyond The Valley Of The Murderdolls,ARKT5SH1187B9AE8BF,Murderdolls,2002,201.01179,0.436329933866,0.655995345455,34.09834,-118.32674,Murderdolls,"HOLLYWOOD, California",Murderdolls,Grave Robbing U.S.A. (Album Version)
TRRMRKD12903CF82DF,Rescue,SOQZWLY12A58A7DCF5,Empire Theory,ARRJFIU123E29C220A,Tides Of Man,2009,237.00853,0.601761791298,0.653393139314,NA,NA,NA,NA,Tides Of Man,Rescue
TRCGXFV128F427C272,Feel It,SORSBME12A8C137A80,It Dreams,AREI2PV1187B98FAD3,Jakalope,2004,233.63873,0.443832997957,0.60208443263,NA,NA,NA,NA,Jakalope,Feel It
TRPFPVZ12903CD346D,Whenever You're In Trouble,SOBJMOG12AB018E307,From Donny...with Love,AROISHY1187FB38884,Donny Osmond,2008,275.17342,0.42594804717,0.538712195328,41.22236,-111.97046,Marie Osmond,"Ogden, UT",Donny Osmond,Whenever You're In Trouble
TRZBGXQ128F42A0A34,Coming Through In Stereo,SOGABKD12A8C13B86D,The Rocker (Music From The Motion Picture),ARHBE3L1187FB3D306,Teddy Geiger,2008,187.68934,0.501249201801,0.756764753804,43.1555,-77.61603,Teddy Geiger,"Rochester, NY",Teddy Geiger,Coming Through In Stereo
TRNBGIY128F426511C,They Got Me,SOASXWB12A8C131511,Poly Sci,ARGIZ0S1187B98FFC9,John Forté,1998,290.53342,0.387815734048,0.579113604309,NA,NA,NA,NA,John Forté,They Got Me
TRPDKSF128F428D3A2,Footprints,SOKDXOJ12A8C13BB26,Peoples' Instinctive Travels & the Paths of Rhythm,AR4WHYC1187B9896E7,A Tribe Called Quest,1990,240.69179,0.543681106661,0.770040694516,NA,NA,NA,NA,A Tribe Called Quest,Footprints
TRYYTPI128F146F8B3,Let's Talk Turkey,SODLVCW12A6D4F7989,Ima Robot,ARG9V8O1187FB534F1,Ima Robot,2003,187.29751,0.399424680664,0.673479942396,NA,NA,NA,NA,Ima Robot,Let's Talk Turkey
TRWJLSC12903CA1B62,Can't Take It With You...,SOVYEBT12AB0185F69,Angels of Destruction!,ARYTGAN1187B99BDD8,Marah,2008,247.53587,0.390487155837,0.602233882238,38.99792,-105.55096,Marah,Colorado,Marah,Can't Take It With You...
TRETWOR128F4238E15,Can't Sleep,SOKZNKY12A8AE48BC8,Riddim Driven: Rah Rah,ARANFET1187FB56607,Wayne Wonder,2005,186.17424,0.44468262615,0.708615634815,34.05349,-118.24532,Wayne Wonder,California - LA,Wayne Wonder,Can't Sleep
TRSYUYP128EF347CCC,Highway Mover,SOLZSSS12A58A7B8EC,Soldier Of Fortune,ARSPQ0H1187B999944,Eric Burdon,1997,298.68363,0.359185992752,0.601069052215,54.97938,-1.54508,Eric Burdon,"Walker-on-Tyne, England",Eric Burdon,Highway Mover
TRWNRSZ128F42394C7,Blood & Bone,SOYJDHL12A8C135406,Punkadelic,ART7RO21187FB3C457,Inner City Unit,1982,214.80444,0.224276928203,0.395707171257,NA,NA,NA,NA,Inner City Unit,Blood & Bone
TROIQXL128F92FAB77,Greyhound,SOOGTRR12AB017FD11,Drink Positive,ARN8KPS1187FB377AC,Bullets To Broadway,2005,37.92934,0.277202817552,0.470388181842,NA,NA,NA,NA,Bullets To Broadway,Greyhound
TRJVOVW12903CCE410,I've Got A Right To Cry (LP Version),SOFWKDV12AB0188DC1,I've Got A Right To Cry,ARH7RSF1187B98C57C,Mandy Barnett,1999,167.47057,0.295605868279,0.491917504705,35.94833,-85.02648,Mandy Barnett,"Crossville, TN",Mandy Barnett,I've Got A Right To Cry (LP Version)
TRXJTIE128F425021B,Neckbelly,SOFMMTD12A81C22CB5,The Galway Girl - The Best Of Sharon Shannon,ARH8HRR1187FB5CBE8,Sharon Shannon,2007,234.84036,0.367071449289,0.585161206739,NA,NA,NA,NA,Sharon Shannon,Neckbelly
TRLYZCW128F425E605,Stayed Away (LP Version),SOUUGZC12A8C1364EF,No Mercy,AR9GUWJ1187B9A1ED1,Da Youngsta's,1994,238.34077,0.335673983167,0.473855747392,39.95227,-75.16237,Da Youngsta's,"Philadelphia, PA",Da Youngsta's,Stayed Away (LP Version)
TRAYSTQ128F1463487,School Is Out,SOMXQOB12A6D4F8707,Matthew & Son,ARVHQNN1187B9B9FA3,Cat Stevens,1966,174.34077,0.472205894545,0.828334155119,NA,NA,NA,NA,Cat Stevens,School Is Out
TRRLMNN128F42A2840,On Off On,SOVQYAZ12A8C13D5AF,Promises Promises,ARUDU1L1187FB5073F,The Cooper Temple Clause,2003,307.82649,0.451805311822,0.753427946285,51.45238,-0.99603,The Cooper Temple Clause,"Reading, England",The Cooper Temple Clause,On Off On
TRNLMEY128F4277A62,Reach Out,SODDIQU12A8C13BB37,The Best of Stryper,AR87P0Q1187B989ADF,Stryper,1985,324.23138,0.571604355628,0.686087904765,NA,NA,NA,NA,Stryper,Reach Out
TRYUZMD128F930656A,Hold Your Head High,SOZMNCO12A58A81939,The Mountain,AR6BW1L1187B9B7995,Heartless Bastards,2009,304.90077,0.449961416179,0.687468143386,NA,NA,NA,NA,Heartless Bastards,Hold Your Head High
TRPFBHW128F4283754,Green Shirt,SOHYWQA12A8C139F65,This Year's Model,AROCZUC1187B9AD05B,Elvis Costello & The Attractions,1979,140.25098,0.558748285639,0.766837446751,51.50632,-0.12714,Elvis Costello & The Attractions,"London, England",Elvis Costello & The Attractions,Green Shirt
TRRHCZI12903CF5FCC,Sorrow I Know,SORNPEG12AC9072548,In The Black,AR6BYYU1187FB387EC,Kittie,2009,210.15465,0.516196428133,0.767587318019,49.38426,-84.75627,Kittie,"Ontario, Canada",Kittie,Sorrow I Know
TRRCASL128F4269853,You're Not Alone (Piano Version),SOSJUXJ12A8C139EFE,Come Close,ARGO67V1187B9968D2,Saosin,2008,255.55546,0.563763752282,0.755077151072,NA,NA,NA,NA,Saosin,You're Not Alone (Piano Version)
TRLQVBD128F427ACF8,Gaslight,SOXURUB12A8C13A4CD,An Incomplete Guide to VORPAL Music,ARL3XUW1187FB3CEFC,Vorpal,2005,165.04118,0.343097091416,0.492554939883,NA,NA,NA,NA,Vorpal,Gaslight
TRJCIYT128EF356B39,Half Jack,SOIKXRA12A6D4F523C,The Dresden Dolls,ARMTVBN1187B997658,The Dresden Dolls,2003,357.19791,0.538525282714,0.752759501392,NA,NA,NA,NA,The Dresden Dolls,Half Jack
TRYRDIF128F9347ACA,Axel Landquists Park,SOIHFBA12AB018576F,Kärlek är för dom,AR84RP01187FB408CF,Thåström,2009,276.81914,0.386370477626,0.597733515376,NA,NA,NA,NA,Thåström,Axel Landquists Park
TRPLJLW128F92FC78E,There Goes My Heart Again,SOYIPLV12AB018372A,Greatest Hits,ARYZ75F1187B98E21F,HOLLY DUNN,1991,159.55546,0.354471278961,0.510631808376,29.42449,-98.49462,HOLLY DUNN,"San Antonio, TX",HOLLY DUNN,There Goes My Heart Again
TRUOIWS128F4265E5F,Intoxicated Man,SOOAKMW12A8C138AB8,Intoxicated Man,ARS39AJ1187B9AE61C,Mick Harvey,1995,156.73424,0.373161979961,0.60619186411,-36.36003,144.69832,Mick Harvey,"Rochester, Australia",Mick Harvey,Intoxicated Man
TRLXCSG128F935A413,Nattønske,SOTSNAV12AB0189FAC,Supertanker,AR10KWE1187FB37CA9,Postgirobygget,1999,136.54159,0.413398413413,0.486851579018,NA,NA,NA,NA,Postgirobygget,Nattønske
TREHPFI128F92D1D09,Casualties,SOEZOKY12A8C141258,I Will Return - Long May You Run,ARUDA7T1187FB399D9,J. Tillman,2008,327.02649,0.426489331823,0.640443634687,NA,NA,NA,NA,J. Tillman,Casualties
TROHDNI128F428275E,Live & Learn,SOBPMNR12A8C13B1A6,Live & Learn,AR3PDNJ1187B9AF3F0,Vixen,2006,192.44363,0.396018753651,0.606102514726,NA,NA,NA,NA,Vixen,Live & Learn
TRWWTZX128F92F6536,Life On D-Block,SOEDOFT12A58A7BC68,Life On D-Block,AR6GR981187FB5184A,Sheek Louch,2009,207.59465,0.449818173111,0.680042255619,NA,NA,NA,NA,Sheek Louch,Life On D-Block
TRNCVNQ128F42AA150,The Mark Of Jazz,SOWHYSB12A8C141BF8,A Message From Birdland,AR58IM61187FB48368,Maynard Ferguson,1959,405.41995,0.416066584281,0.596705660349,45.45902,-73.57176,Maynard Ferguson.,"Verdun, Quebec, Canada",Maynard Ferguson,The Mark Of Jazz
TRVSCXS12903CB1480,Keeping My Options Open,SOHDZRT12AB0184103,Heads I Win Tails You Lose,AR2GHGP11C8A416993,Oli Brown,2010,265.27302,0.465449209056,0.5181615126,NA,NA,NA,NA,Oli Brown,Keeping My Options Open
TRWFGRA128F42A3DE5,What You're Made Of,SOKRDKO12A8C13E590,The Anthem,ARHK7061187FB3E4CB,Darin,2005,181.4722,0.38886293758,0.659870274144,59.33217,18.06243,Darin,"Stockholm, Sweden",Darin,What You're Made Of
TRMBTWQ128F42764B4,Gotta Be With You,SOOAFCN12A8C135EA3,Nubia Soul,AROVFHI1187B9A2016,Jomanda,1993,320.80934,0.332804372914,0.420700701349,NA,NA,NA,NA,Jomanda,Gotta Be With You
TRJRPOD12903CA2B9A,Endlessly,SOOOEQK12AB018A372,Time To Burn,ARRBTUP1242077FA75,Taking Dawn,2009,167.13098,0.46548900989500003,0.637494392096,NA,NA,NA,NA,Taking Dawn,Endlessly
TRUADTT128F92D147A,Uncloudy Day,SOSUYON12A8C143A7B,The Legend Of Blind Joe Death,ARU75JD1187FB38B79,John Fahey,1996,143.25506,0.487913722108,0.713599887299,NA,NA,NA,NA,John Fahey,Uncloudy Day
TRPOTAV128F930DB9E,Only With You,SOPVDHX12AB017DDC1,Only With You (Remixes),AR19JS91187B98CB66,Captain Hollywood Project,1993,215.95383,0.362162159002,0.52482139287,NA,NA,NA,NA,Captain Hollywood Project,Only With You
TRIQGOR128F93145C4,I am a Cheetah,SOHBBNM12AF72ACCA8,Dream Signals in Full Circles,AR6L3KA1187B988FC2,Tristeza,2000,327.83628,0.470363422867,0.736488419236,32.71568,-117.16172,Emma Kirkby / The Academy of Ancient Music / Christopher Hogwood,"San Diego, CA",Tristeza,I am a Cheetah
TRJXMVJ128F92F2619,Jordan,SOTCKIN12AB017CAA6,Rambler'S Blues,AR0Q9J61187B99BD39,Laurel Canyon Ramblers,1995,167.00036,0.303099046021,0.336438392019,NA,NA,NA,NA,Laurel Canyon Ramblers,Jordan
TRWOEAL128F93002F2,Ein Grauer Star In Der Kavaller,SONHGKG12AB0180D7E,Lieder Fur Kaspar Hauser,ARQ05TC1187B997F7B,Appendix Out,1999,297.97832,0.352076702313,0.442527631705,56.65286,-3.99667,Appendix Out,Scotland,Appendix Out,Ein Grauer Star In Der Kavaller
TRDWFTJ128F42620D0,The Best Of Love,SORUYUK12A8C13388D,All That Matters,ARSPVDV1187B996BCA,Michael Bolton,1997,259.26485,0.506889475578,0.695373777363,43.1555,-77.61603,Michael Bolton;The Philharmonia Orchestra;Steven Mercurio,"Rochester, NY",Michael Bolton,The Best Of Love
TRAFCAE12903C9E50D,Where's Gerrold (Alternate Album Version),SOTNEHM12AB0183EAB,Vapor Transmission,ARDE4F41187B9B8C6D,Orgy,2000,251.55873,0.464265014241,0.700663880049,NA,NA,NA,NA,Orgy,Where's Gerrold (Alternate Album Version)
TRVLFEG128F933311D,Voltage Of Dust ('02),SORVWLZ12AB018440F,SERIOUS BUSINESS THIS!,AR9MOXD1187B997937,Kankick,2006,144.5873,0.436832404943,0.420334774501,34.20034,-119.18044,Kankick,"Oxnard, CA",Kankick,Voltage Of Dust ('02)
TREQFWB128F934AB7A,No Destination,SOANONY12AB0185C4A,Dreadful Yawns,ARFKBPE1187B9AE341,The Dreadful Yawns,2005,283.81995,0.380555493728,0.490071037097,41.50471,-81.69074,The Dreadful Yawns,"Cleveland, OH",The Dreadful Yawns,No Destination
TRNHSTZ12903CB075F,Pensacola,SOBOMFI12AB0189D52,Collapser,ARHH58I1187B99A148,Banner Pilot,2009,108.66893,0.43470024555,0.647982286817,44.15398,-94.08553,Banner Pilot,Minnesota,Banner Pilot,Pensacola
TRNWCBP128F9334F2C,Voy Malacostumbrado,SOYVHCM12AB01875E8,Sold Out At Madison Square Garden,ARL4W6Q1187FB4713C,Aventura,2005,187.27138,0.509478411938,0.88611681811,40.71455,-74.00712,Aventura,"?, Illinois",Aventura,Voy Malacostumbrado
TRIVKVW128F92F8954,Diving Faces,SOSIOVK12A8C13F734,We Like Trance - Chapter 01,ARAUPE01187FB53495,Liquid Child,1998,218.69669,0.373768066416,0.512312329884,NA,NA,NA,NA,Liquid Child,Diving Faces
TRWBRPR128F92D538D,Shame On You,SOTBVAF12A8C141AB6,Greetings From Timbuk 3,ARBTQ6W1187FB38032,Timbuk 3,1986,307.85261,0.368895401461,0.530708289862,30.2676,-97.74298,Timbuk 3,"Austin, TX",Timbuk 3,Shame On You
TRHPZBE128F92F261F,I Can'T Put My Arms Around A Memory,SOLVPLG12AB017CAB9,Lonesome As It Gets,ARTHHNJ1187B9AFB50,Lonesome Standard Time,1995,233.40363,0.21278188413,0.351557456769,NA,NA,NA,NA,Lonesome Standard Time,I Can'T Put My Arms Around A Memory
TRPRGCI128F4277708,Give Me Some Love (Album Version),SOFWVHR12A81C22FBD,All The Lost Souls,ARS57XV1187B9B8535,James Blunt,2007,216.92036,0.566505481052,0.883719501105,NA,NA,NA,NA,James Blunt,Give Me Some Love (Album Version)
TRFVOFM128F428BAC0,Baby's Gone,SOWXFCT12A8C13A0A1,Jellycream,ARHYMUZ1187B9AC282,Bramhall,1999,242.07628,0.344591932502,0.43699214612,31.1689,-100.07715,Bramhall,Texas,Bramhall,Baby's Gone
TRKMALQ12903D00F27,Crazy Over You,SOCVSMN12AC3DF7066,Say Goodbye To What,ARKHMQL11C8A4211ED,Bullion,2010,176.5873,0.370480021243,0.602449744798,NA,NA,NA,NA,Bullion,Crazy Over You
TRRJVNE128F934BBDC,Måndagsbarn,SOAAMSA12AB0185275,Måndagsbarn,AR60TJ61187FB426CC,Veronica Maggio,2008,208.22159,0.437307167757,0.623525953395,NA,NA,NA,NA,Veronica Maggio,Måndagsbarn
TRPRXRT128F426AC04,Anytime,SOBHGXX12A58A77EAC,CAPTURED,ARPNILO1187B9B59BB,Journey,1978,265.19465,0.703801347793,0.806760096187,40.1142,-88.2435,Journey,Champaign Illinois USA,Journey,Anytime
TRPLUPJ128F42579CE,Mega Armageddon Death,SOQMAOQ12AC9E154F6,The Only Good Punk,AR9JINB1187B989155,Electro Hippies,1987,5.72036,0.403976228355,0.489021626483,NA,NA,NA,NA,Electro Hippies,Mega Armageddon Death
TRANSJP128F9327A8B,Marrandil,SOZYOGX12AB017CA69,Gurrumul,ARVZJJR11A348EF5EE,Geoffrey Gurrumul Yunupingu,2008,387.99628,0.367697135463,0.138187610119,NA,NA,NA,NA,Geoffrey Gurrumul Yunupingu,Marrandil
TRQPTEV128F146E51B,I Love My Car,SOTYERM12A6D4F97D8,For Sale,ARG38R21187B9AF5B0,Right Said Fred,2006,216.45016,0.446330969252,0.682394288327,39.16659,-86.53424,The Panoply Academy,"Bloomington, IN",Right Said Fred,I Love My Car
TRZIOHR128EF34606B,The Serpent's Chalice,SOEZHGS12A67FFB3AA,Sworn To The Dark,ARM5OQM1187B99FF03,Watain,2007,402.28526,0.524410846686,0.68174210585,59.85845,17.64405,Watain,"Uppsala, Sweden",Watain,The Serpent's Chalice
TRNGAWG128F4261089,Surrealism & Blues,SOPDAAJ12A8C1399BB,Paper Sky,AR8HBKE1187B9A16CC,Ben Weaver,2007,277.44608,0.46573540298,0.539354210032,44.94382,-93.09332,Ben Weaver,"Saint Paul, Minnesota",Ben Weaver,Surrealism & Blues
TRQVNCW128F934AB23,Konsten att vara vacker,SOVRQYC12A8C1404F0,Sånger för ensamma älskare / Levande på Slagthuset 98.11.27,ARTURO31187B991AF6,Tommy Körberg,2003,228.41424,0.401512144366,0.448228155112,NA,NA,NA,NA,Tommy Körberg,Konsten att vara vacker
TRXDCSU128F42690A9,Manifestation,SOIKYMZ12A8C13AC43,The Prophecy,ARU1LDO1187B9B19D2,KATAKLYSM,2000,237.34812,0.591790657182,0.71229958559,NA,NA,NA,NA,KATAKLYSM,Manifestation
TRJDZNO128F1477D3D,Christ Is A Tomb (LP Version),SOYWOML12A6D4F8752,And The Rest Is History: The Elektra Recordings,AR1OZIH1187FB4829D,David Peel and The Lower East Side,2000,77.73995,0.334121582642,0.397357522958,NA,NA,NA,NA,David Peel and The Lower East Side,Christ Is A Tomb (LP Version)
TRMQRQW128F424A8E0,Shaken,SOAIZUL12A8C13381A,The Electric Funk Machine,ARYBK121187B9AF8D7,Planetary Assault Systems,1997,515.52608,0.364981698994,0.529909964477,NA,NA,NA,NA,Planetary Assault Systems,Shaken
TRSULGQ128F42A34DF,The Night Of My Life,SOZTXXE12A8C13F89E,Tightrope,ARXETVW1187B9954A6,Stephanie McIntosh,2006,192.93995,0.350353576459,0.573268689984,NA,NA,NA,NA,Stephanie McIntosh,The Night Of My Life
TRHBSOQ128F4253695,Concatenation,SOBZPML12A6D4F9329,Chaosphere,ARFSVL51187B9B00F2,Meshuggah,1998,257.54077,0.527209380872,0.843593743487,63.82525,20.26078,Meshuggah,"Umeå, Sweden",Meshuggah,Concatenation
TRQDWFT128F42746B0,The Music of the Night (Duet with Michael Crawford),SOMRBVE12AF729E211,Duets,ARGJ1ZL1187FB3FC38,Barbra Streisand;Michael Crawford,2002,335.67302,0.589455888097,0.582085226915,NA,NA,NA,NA,Barbra Streisand;Michael Crawford,The Music of the Night (Duet with Michael Crawford)
TRPDNUQ128F931F586,Sunshine Superman,SOHWSRN12AB01810B2,Season Of The Witch,AR6M65W1187FB3611E,Donovan,1966,241.13587,0.47518162803,0.697721051954,55.8578,-4.24251,Donovan,"Glasgow, Scotland",Donovan,Sunshine Superman
TRPTKEB12903CB31DF,Mogly,SOZVMYV12AB0188A8B,This Is Balagan - EP,AR9VDMZ1187B9B2E09,Guy Gerber,2006,422.73914,0.426889908451,0.643597257252,32.0451,34.76971,Guy Gerber,tel aviv,Guy Gerber,Mogly
TRWAYRU128F9353D5C,Loretta,SOHLYQN12AB0182EE4,South Austin Sessions,ARP9CFB1187B98E5EE,Jesse Dayton,2006,219.71546,0.317729939552,0.540269587476,NA,NA,NA,NA,Jesse Dayton,Loretta
TRVJXBK128F930C6E7,Stringer,SOTWKWI12AB017E566,Stringer,ARN1OSI1187B989140,Riva,2001,514.63791,0.360852594989,0.496768248469,NA,NA,NA,NA,Riva,Stringer
TRFYDYG128F9321516,Freak Show,SOTEZAQ12AB0181934,Strapped Live!,ARO48XX1187B98FC5C,The Pietasters,1995,177.29261,0.404977883461,0.618380948505,38.8991,-77.029,The Pietasters,"Washington, DC",The Pietasters,Freak Show
TRROIMO12903CEC8FD,King's Quest,SOXBETN12AC3A3E7D8,Infinity Divine,ARENCIR1187B99C582,Pagan's Mind,2004,339.80036,0.467193140793,0.578500427289,NA,NA,NA,NA,Pagan's Mind,King's Quest
TRYLIQU128F148B50D,Pick A Story,SOZBUVN12A6D4FA109,Joy,ARGNCVJ1187B990FDC,Juliet Turner,2008,201.66485,0.313895980898,0.507664596392,54.155,-7.529,Juliet Turner,"Tummery, Northern Ireland",Juliet Turner,Pick A Story
TRWGCIU128F92E9597,Second Chance,SOWGUOI12AB0181913,Sensational,ARB35KJ1187B99307A,Starpoint,1988,270.23628,0.320250254656,0.507139892746,40.71455,-74.00712,Starpoint,"New York, NY",Starpoint,Second Chance
TRTDGZK128F930F1E8,The Singer (Live from Radcliffe & Maconie Radio 2 Session),SOGIYMF12AB017C0AD,The Girl I Don't Know,AR9OGG71187FB40520,Teitur,2009,239.59465,0.471973758428,0.712798787542,NA,NA,NA,NA,Teitur,The Singer (Live from Radcliffe & Maconie Radio 2 Session)
TRIHTXS128F428A644,Anky Fremp,SOJNNZL12A8C13F839,Urgency Factor,ARQQ3PP1187B98A491,Flanders,1997,210.52036,0.33504475297,0.588793215812,NA,NA,NA,NA,Flanders,Anky Fremp
TRUBXTQ128F4269BD8,Posin' 'Til Closin',SOLPJNI12AF729AD09,Heatwave's Greatest Hits,ARP3OKY1187FB551EF,Heatwave,1980,217.18159,0.464981938435,0.63346284011,52.88356,-1.97406,Heatwave,England,Heatwave,Posin' 'Til Closin'
TRATGYZ128F931BAE0,Everglade,SOFWHXA12AB0188D23,The Crying Light,ARBHCP31187FB4D417,Antony & The Johnsons,2009,178.02404,0.512521419206,0.732790175959,NA,NA,NA,NA,Antony & The Johnsons,Everglade
TROSILR128F9307BDF,Dirty Motherfucker,SODBYTF12AB018276B,Right About Now,ARCZLF11187B9A0C8E,The Peepshows,1999,172.85179,0.32462883639,0.550766664589,NA,NA,NA,NA,The Peepshows,Dirty Motherfucker
TRPXNLP128F4287C87,Frauen kommen langsam - aber gewaltig,SOZLDHS12A8C138CFE,Ich Bereue Nichts - The Best Of Ina Deter,ARMFKUH1187B98E387,Ina Deter,1987,283.08853,0.380168964912,0.412169679565,52.51607,13.37698,Ina Deter,"Berlin, Germany",Ina Deter,Frauen kommen langsam - aber gewaltig
TRLSKMJ128F92F7F4A,Sparrow,SOVZITV12A8C140A82,Everything's Alright Forever,ARAS46C1187B9ACAC8,The Boo Radleys,1992,110.2624,0.434083002845,0.626818791903,53.40977,-2.97848,The Boo Radleys,"Liverpool, England",The Boo Radleys,Sparrow
TRJPSIJ128F9323C54,Beautiful Tango (Demo Version),SOCMTKN12AB017D4A1,Hindi Zahra,ARLDEKU12509416731,Hindi Zahra,2009,239.59465,0.442987804143,0.630100439035,NA,NA,NA,NA,Hindi Zahra,Beautiful Tango (Demo Version)
TRSPPRT128F9308ABA,Bluebeard,SODRNXQ12AB0180714,Flashlight Seasons,ARNIM3B1187B9AD0F8,Gravenhurst,2004,266.55302,0.429293956573,0.62931311539,51.45366,-2.59143,One In A Million,"Bristol, UK",Gravenhurst,Bluebeard
TRHMALN128F42AC545,My One and Only Love,SOPIIVN12A8C13C8CF,Moonlight Serenade,ARFAN5B1187FB3A6BB,Carly Simon,2005,206.44526,0.493989675111,0.685483966776,39.29055,-76.6096,Carly Simon,"New York, NY",Carly Simon,My One and Only Love
TRPRTAO12903D05F85,The Last Hemporor,SOIHGUN12A8C137BFE,Sleep,ARSEBUZ1187B9B4936,Telefuzz,2002,487.81016,0.326779649703,0.421403211515,NA,NA,NA,NA,Telefuzz,The Last Hemporor
TRVRAAH128F92E4463,Show Me Love,SOBHLZK12A8C141ECC,EZ  - Essential Garage Collection,ARZ4G2N1187FB4802B,Steve Angello & Laidback Luke Feat. Robin S,2009,421.53751,0.434017671531,0.515171846595,NA,NA,NA,NA,Steve Angello & Laidback Luke Feat. Robin S,Show Me Love
TREMVRI128F4282FF6,Coney Island Cyclone,SOLKUKO12A8C140899,Yerself Is Steam,ARZ0RS81187B98F252,Mercury Rev,1991,157.85751,0.464280987158,0.671630946827,NA,NA,NA,NA,Mercury Rev,Coney Island Cyclone
TROQPTP128F92FACF6,Kuji Fondeya,SOUAMZR12AAFF43681,Ya...,ARJ5SYX1187B98F7B9,Khadja Nin,2000,448.78321999999997,0.376181875428,0.541516710138,-3.38791,29.92039,Khadja Nin,Burundi,Khadja Nin,Kuji Fondeya
TRPXZRN128F42600B2,2 Minutes Of Soul,SOPMZNS12A58A803A7,Who Sampled This?,ARS5WZX1187B9B08CE,Rob Swift,2003,144.74404,0.353281230839,0.564595404623,NA,NA,NA,NA,Rob Swift,2 Minutes Of Soul
